Pacific Daylight Time,Cache-Data Flushes,Page Faults,Available Bytes,Transition Faults,Cache Faults,Cache Bytes,Standby Cache Core Bytes,Current Disk Queue Length,% Disk Time,Process-Page Faults,% Processor Time,Interrupts,Processor Performance(PPM_Processor_0)\% of Maximum Frequency,Processor Performance(PPM_Processor_1)\% of Maximum Frequency,Processor Performance(PPM_Processor_3)\Processor Frequency,Processor Performance(PPM_Processor_2)\% of Maximum Frequency,System Calls,Threads,Source,Destination,Protocol,Length,Information,LABEL
30:33.8,2.003224791,951.5317759,4505677824,725.1673744,1.001612396,159965184,130740224,0,0.021213086,950.5301635,17.44936578,2934.724319,61,61,1005,61,10568.01239,1748,NULL,NULL,NULL,NULL,NULL,NORMAL
30:34.8,7.081596993,1620.674055,4507115520,1361.689936,2.023313427,159973376,130740224,0,0.112747465,1618.650741,18.18460897,2873.105066,61,61,1005,62,31750.84595,1748,NULL,NULL,NULL,NULL,NULL,NORMAL
30:35.8,18.79486718,3286.134146,4507164672,1053.501766,14.83805304,160006144,130740224,0,0.217570136,3267.339279,17.70461281,3800.519985,62,62,1005,62,17302.15905,1749,::1,::1,TCP/MYSQL/HTTP,64,80  >  59420 [ACK] Seq=13050 Ack=6344 Win=2613248 Len=0,NORMAL
30:36.8,18.16037793,12712.26455,4505440256,9568.501349,17.15146804,160026624,130637824,0,0.219531373,12659.80124,47.59538807,5555.057827,62,62,1005,62,80748.10264,1802,NULL,NULL,NULL,NULL,NULL,NORMAL
30:37.8,11.79821861,4118.561479,4502814720,2718.506204,13.76458837,160075776,130564096,0,0.432326584,4083.166823,11.66285763,1775.6319,62,62,1005,62,12647.69035,1814,NULL,NULL,NULL,NULL,NULL,NORMAL
30:38.8,36.80361957,3083.546504,4501147648,2075.923082,23.8726181,160153600,130629632,0,0.511063696,NULL,6.740201479,1523.868789,62,62,1005,62,11081.86826,1814,NULL,NULL,NULL,NULL,NULL,NORMAL
30:39.8,4.036133485,1737.555465,4502720512,743.6575946,2.018066743,160071680,130629632,0,0.05952387,1734.528365,2.642419864,1169.469677,62,62,1005,62,5293.389066,1816,NULL,NULL,NULL,NULL,NULL,NORMAL
30:40.8,9.922851812,924.8097889,4502753280,730.3218933,1.984570362,160067584,130629632,0,0.145766809,922.8252185,0.771403112,809.7047078,62,62,1005,62,3612.910345,1816,::1,::1,TCP,64,"80  >  59420 [FIN, ACK] Seq=15282 Ack=6344 Win=2613248 Len=0",NORMAL
30:41.8,7.090389706,1340.083654,4502528000,870.0921082,65.83933298,160321536,130629632,0,0.13461734,1261.076455,5.038557891,868.0662826,62,62,1005,62,14994.1484,1827,NULL,NULL,NULL,NULL,NULL,NORMAL
30:42.8,10.85157755,1012.156233,4502614016,743.8263156,33.54123969,160329728,130629632,0,0.133834339,989.466571,0.575025956,753.6913861,62,62,1005,62,5541.210099,1829,NULL,NULL,NULL,NULL,NULL,NORMAL
30:43.8,4.065750091,1070.308711,4519661568,766.3938921,2.032875045,160337920,130629632,0,0.05704281,1057.095024,1.929087818,1455.538532,62,62,1005,62,5832.318505,1830,NULL,NULL,NULL,NULL,NULL,NORMAL
30:44.8,7.906811896,942.8873186,4519886848,727.4266945,18.77867825,160350208,130629632,0,0.102546587,924.1086404,0.397328491,681.9625261,62,62,1005,62,3893.116507,1830,NULL,NULL,NULL,NULL,NULL,NORMAL
30:45.8,10.01724569,933.6072983,4520271872,737.2692828,2.003449138,160350208,130629632,0,0.159277956,931.6038492,2.173032158,854.4710574,62,62,1005,62,4327.450138,1832,NULL,NULL,NULL,NULL,NULL,NORMAL
30:46.8,68.96510366,993.4972904,4520366080,737.6267609,0.999494256,160354304,130629632,0,0.708555476,992.4977961,1.226866881,928.5301637,62,62,1005,62,3692.131781,1832,NULL,NULL,NULL,NULL,NULL,NORMAL
30:47.8,4.086924804,974.7315657,4520935424,751.9941639,2.043462402,160362496,130629632,0,0.068622861,972.6881033,0,623.2560326,62,62,1005,62,3770.188131,1832,NULL,NULL,NULL,NULL,NULL,NORMAL
30:48.8,1.994266285,922.3481568,4521033728,733.8899929,0.997133143,160366592,130629632,0,0.021806047,921.3510237,1.460865573,604.2626844,62,62,1005,62,3561.759585,1831,NULL,NULL,NULL,NULL,NULL,NORMAL
30:49.8,3.965962916,894.3246377,4521119744,729.7371766,1.982981458,160374784,130629632,0,0.074501226,874.4948231,2.39932816,677.188168,62,62,1005,62,4024.460869,1830,NULL,NULL,NULL,NULL,NULL,NORMAL
30:50.8,3.977477533,1110.710601,4531630080,895.9268144,0.994369383,160378880,130629632,0,0.055496903,NULL,2.114739275,1348.364884,62,62,1005,62,6665.257977,1814,NULL,NULL,NULL,NULL,NULL,NORMAL
30:51.8,33.14727334,1014.507457,4530925568,742.2980301,8.035702627,160387072,130629632,0,0.392986256,1006.471754,30.5490035,3649.213455,62,62,1005,62,16748.4132,1814,NULL,NULL,NULL,NULL,NULL,NORMAL
30:52.8,3.02074892,3066.060154,4531335168,1124.725515,10.06916307,160428032,130629632,0,0.042425806,3055.990991,23.70477962,4627.787346,62,62,1005,62,26820.22275,1818,NULL,NULL,NULL,NULL,NULL,NORMAL
30:53.8,3.965032379,891.1410273,4532191232,725.6009254,1.98251619,160436224,130629632,0,0.067690309,888.167253,16.35369317,1842.748798,62,62,1005,62,7843.825305,1818,NULL,NULL,NULL,NULL,NULL,NORMAL
30:54.8,3.009424917,920.8840246,4531347456,735.3028214,0,160436224,130629632,0,0.050705118,920.8840246,1.644026518,757.3719374,62,62,1005,62,3707.611498,1819,NULL,NULL,NULL,NULL,NULL,NORMAL
30:55.8,3.963155337,920.4428271,4530978816,735.1653151,1.981577669,160444416,130629632,0,0.055578008,918.4612495,1.309712906,947.1941257,62,62,1005,62,5209.567691,1818,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
30:56.8,6.085591409,927.0384246,4531265536,742.4421519,2.02853047,160452608,130629632,0,0.098080155,925.0098942,1.346142514,699.843012,62,62,1005,62,3928.249254,1818,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
30:57.8,3.951633586,902.9482743,4530978816,723.1489462,3.951633586,160468992,130629632,0,0.061498987,898.9966407,1.206447109,769.5806408,62,62,1005,62,5808.901371,1818,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
30:58.8,4.054423746,902.1092835,4536438784,742.9731515,4.054423746,160485376,130629632,0,0.060137557,898.0548598,1.806407341,995.3610297,62,62,1005,62,4860.240466,1820,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
30:59.8,1.973400924,932.4319364,4535967744,722.264738,0.986700462,160489472,130629632,0,0.026304417,931.445236,1.333770096,695.6238256,62,62,1005,62,3920.160935,1821,NULL,NULL,NULL,NULL,NULL,NORMAL
31:00.8,3.024685975,1560.737963,4536520704,882.2000759,11.09051524,159461376,130629632,0,0.115409683,1547.63099,17.28813057,2888.575106,62,62,1005,62,19487.04351,1822,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,59435  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,NORMAL
31:01.8,8.830209205,1270.568991,4538421248,718.1903487,93.20776383,158519296,130629632,0,0.194294876,1176.380093,17.22897013,2808.006527,62,62,1005,62,16602.75557,1823,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,59463  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
31:02.8,50.98146977,1280.654521,4538716160,746.3687174,28.54962307,158613504,130629632,0,0.635510638,1239.869345,19.5479524,3163.910014,62,62,1005,62,17891.437,1822,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,59495  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:03.8,2.001353315,1329.899278,4538380288,734.4966666,88.05954586,158973952,130629632,0,0.103599354,1239.838379,19.07082859,2910.968397,62,62,1005,62,18910.78747,1820,::1,::1,TCP/MYSQL/HTTP,64,[TCP ZeroWindow] 3306  >  59518 [ACK] Seq=106 Ack=126 Win=0 Len=0,USER-AGENT HOIC
31:04.8,17.99921703,1175.948846,4538118144,731.9681594,28.99873855,159072256,130629632,0,1.584915713,1145.950151,20.70833739,3235.85924,62,62,1005,62,20261.11864,1820,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,"59555  >  80 [FIN, ACK] Seq=107 Ack=1427 Win=1047136 Len=0",USER-AGENT HOIC
31:05.8,27.05767614,1275.719323,4537978880,733.5636643,34.07262922,159178752,130629632,0,0.430133243,1226.614652,23.65005138,3128.669071,58,59,1005,58,20716.15856,1820,::1,::1,TCP/MYSQL/HTTP,76,59588  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:06.8,5.872956211,1223.532544,4538638336,717.4794838,28.38595502,159277056,130629632,1,0.1676714,1189.273633,17.04930629,3045.127796,55,56,1005,56,18664.25484,1814,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,59619  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:07.8,16.32064685,1326.052557,4538253312,746.6695935,87.72347683,159629312,130629632,0,0.212611646,1222.008433,21.51429754,3230.468036,61,62,1005,59,20019.31345,1812,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,59651  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
31:08.8,20.33759044,1217.350057,4538314752,708.9102954,32.92752738,159748096,130629632,0,0.343750348,1166.021852,19.03702057,2880.190189,62,62,1005,62,16294.28377,1810,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  59680 [ACK] Seq=1 Ack=107 Win=2619648 Len=0,USER-AGENT HOIC
31:09.8,16.25179062,1157.940081,4537806848,743.5194207,27.42489667,159838208,130629632,0,0.248509618,1109.18471,14.68718862,2917.196416,61,62,1005,62,16808.41445,1810,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,59711  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:10.8,2.037677887,1249.096545,4537651200,745.7901065,27.50865147,159948800,130629632,0,0.112417429,1216.493698,20.00612519,2795.694061,62,61,1005,62,16158.78564,1810,::1,::1,TCP/MYSQL/HTTP,76,59741  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:11.8,6.997713147,1247.592287,4537720832,735.7595538,92.96961753,160313344,130629632,0,0.197224108,1149.624303,19.56220246,2776.092773,62,62,1005,62,16244.69123,1807,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,"59768  >  80 [FIN, ACK] Seq=107 Ack=1427 Win=1047136 Len=0",USER-AGENT HOIC
31:12.8,16.00978678,3195.953686,4535406592,1351.826371,25.01529185,160395264,130629632,0,0.33208127,3152.927385,19.48002319,3468.120062,62,62,1005,59,17966.98322,1806,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,"59800  >  80 [FIN, ACK] Seq=107 Ack=1427 Win=1047136 Len=0",USER-AGENT HOIC
31:13.8,5.000977691,1350.263977,4535492608,732.143134,32.00625722,160493568,130629632,0,0.21298836,1301.254395,21.08694769,3014.589352,62,62,1005,59,19236.76079,1806,::1,::1,TCP/MYSQL/HTTP,76,59838  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:14.8,5.952506735,1202.40636,4534407168,729.182075,80.35884092,160038912,130629632,0,0.148091263,1094.269155,24.01663759,3238.163664,62,62,1005,62,21858.59681,1804,::1,::1,TCP/MYSQL/HTTP,64,59869  >  3306 [ACK] Seq=1 Ack=1 Win=2618880 Len=0,USER-AGENT HOIC
31:15.8,28.12737482,1246.645434,4533751808,735.3299416,32.14557122,160149504,130629632,0,0.388747213,1216.508961,24.27486938,3126.156801,55,55,1005,55,19424.96596,1804,::1,::1,TCP/MYSQL/HTTP,76,"3306  >  59902 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1",USER-AGENT HOIC
31:16.8,38.09338133,1334.2451,4533280768,724.7509987,80.09377614,160006144,130629632,0,2.635011511,1227.778983,21.78822414,3343.426777,55,55,1005,55,18663.80335,1803,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  59928 [ACK] Seq=1427 Ack=108 Win=2619648 Len=0,USER-AGENT HOIC
31:17.8,19.21806741,1336.161424,4533276672,740.4013339,86.98704197,159301632,130629632,0,0.392761608,1240.071087,24.14410274,3187.164759,56,56,1005,56,21100.42654,1801,::1,::1,TCP/MYSQL/HTTP,64,[TCP ZeroWindow] 3306  >  59955 [ACK] Seq=106 Ack=126 Win=0 Len=0,USER-AGENT HOIC
31:18.8,1.999704844,1363.798703,4532523008,731.8919727,26.99601539,159412224,130629632,0,0.104472572,1315.805787,29.30189664,3219.524798,62,61,1005,62,22374.69749,1800,::1,::1,TCP/MYSQL/HTTP,64,59993  >  3306 [ACK] Seq=1 Ack=1 Win=2618880 Len=0,USER-AGENT HOIC
31:19.8,6.100438225,1134.68151,4531847168,745.2702032,26.43523231,159498240,130629632,0,0.228839489,1103.162579,26.9277254,3300.33708,55,55,1005,55,21783.64816,1799,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,60024  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:20.8,16.66186903,1200.63468,4531970048,717.4404782,24.50274857,159580160,130629632,0,0.332709189,1166.330832,19.97352991,3042.261263,54,55,1005,50,19013.15278,1801,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,60054  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:21.8,5.993897613,1408.565939,4531777536,733.2534746,92.905413,159940608,130629632,1,0.161272542,1290.685953,19.21386879,3093.850151,55,56,1005,55,20844.77793,1801,::1,::1,TCP/MYSQL/HTTP,76,60089  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:22.8,3.017887927,1286.62622,4530909184,736.3646542,33.1967672,160075776,130629632,0,0.154406389,1246.387714,20.24391039,3019.899852,55,55,1005,55,18000.69552,1798,::1,::1,TCP/MYSQL/HTTP,64,3306  >  60116 [ACK] Seq=105 Ack=125 Win=2618624 Len=0,USER-AGENT HOIC
31:23.8,21.23628338,1274.177003,4530159616,740.2361637,32.36005087,160186368,130629632,0,0.959468449,1234.738191,23.76970088,3070.159826,56,56,1005,55,17888.02937,1797,::1,::1,TCP/MYSQL/HTTP,64,"3306  >  60149 [FIN, ACK] Seq=105 Ack=125 Win=2618624 Len=0",USER-AGENT HOIC
31:24.8,8.882954637,1136.031199,4529082368,722.4803104,29.60984879,160288768,130629632,0,0.215633695,1090.62943,23.66735979,3187.006725,62,61,1005,62,20980.55186,1796,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  60178 [ACK] Seq=1 Ack=107 Win=2619648 Len=0,USER-AGENT HOIC
31:25.8,4.010932599,1291.520297,4529733632,735.0033988,84.22958458,159584256,130629632,0,0.159148363,1199.268847,20.08232912,2881.855072,62,62,1005,62,17620.02691,1795,::1,::1,TCP/MYSQL/HTTP,76,60211  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:26.8,22.00407515,2999.555518,4522430464,800.1481874,47.00870601,158969856,130629632,0,0.498013826,2922.541255,18.34399601,3254.602752,60,61,1005,61,19143.54538,1794,::1,::1,TCP/MYSQL/HTTP,76,"3306  >  60240 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1",USER-AGENT HOIC
31:27.8,15.11876546,1261.912957,4523778048,740.8195076,51.40380257,159141888,130629632,0,0.211257455,1215.548743,18.10359165,2947.151347,60,61,1005,61,17976.21213,1791,::1,::1,TCP/MYSQL/HTTP,64,60272  >  3306 [ACK] Seq=1 Ack=94 Win=2618880 Len=0,USER-AGENT HOIC
31:28.8,15.88006265,1320.030208,4525219840,726.5128663,40.69266054,159289344,130629632,0,0.299212597,1248.569926,26.33944234,3384.438352,61,62,1005,62,21602.84023,1791,::1,::1,TCP/MYSQL/HTTP,64,3306  >  60303 [ACK] Seq=94 Ack=120 Win=2618880 Len=0,USER-AGENT HOIC
31:29.8,2.00034786,1156.201063,4524843008,732.1273169,33.0057397,159424512,130629632,0,0.09673969,1115.193932,27.73460125,3267.56823,62,57,1005,58,21728.77863,1789,::1,::1,TCP/MYSQL/HTTP,76,60333  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:30.8,15.99676705,1361.724795,4525273088,733.8516886,106.9783797,159055872,130629632,0,0.343518928,1249.747426,21.48005355,3126.368161,55,55,1005,53,19911.97579,1785,::1,::1,TCP/MYSQL/HTTP,64,3306  >  60363 [ACK] Seq=94 Ack=120 Win=2618880 Len=0,USER-AGENT HOIC
31:31.8,15.7552904,1241.713825,4525756416,721.7892417,32.49528646,158908416,130629632,0,0.514218723,1176.723252,21.54095678,2980.704003,49,49,1005,49,17270.7524,1783,::1,::1,TCP/MYSQL/HTTP,64,60394  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
31:32.8,20.33468037,1252.616311,4526292992,744.2493016,38.6358927,159043584,130629632,0,0.335065226,1209.913482,23.74251406,3203.728892,55,56,1005,55,19755.14198,1780,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,60425  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
31:33.8,3.050595034,1327.00884,4527050752,744.3451883,99.6527711,158404608,130629632,0,0.137767071,1221.254879,24.13112074,3201.091055,58,60,1005,61,21696.84875,1779,::1,::1,TCP/MYSQL/HTTP,76,60455  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:34.8,16.96111326,1240.156693,4526911488,730.3255825,31.92680142,158515200,130629632,0,0.351060917,1206.234466,22.05290645,2879.398403,55,56,1005,56,16819.43807,1779,::1,::1,TCP/MYSQL/HTTP,76,60486  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:35.8,17.95193907,1315.478202,4526743552,747.9974612,36.90120809,158646272,130629632,0,0.404559579,1240.678456,23.24754928,3226.362383,57,56,1005,56,18911.37048,1781,::1,::1,TCP/MYSQL/HTTP,64,60514  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
31:36.8,5.934963483,1162.263682,4527374336,724.0655449,27.69649625,158740480,130629632,1,0.183698785,1126.653901,16.92068605,2864.609041,59,59,1005,58,16979.93053,1778,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,60544  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
31:37.8,11.00273418,1342.33357,4527513600,735.1826929,41.01019103,158908416,130629632,0,0.253174305,1300.32313,19.91419176,3105.771784,62,62,1005,62,18533.6056,1778,::1,::1,TCP/MYSQL/HTTP,64,60578  >  3306 [ACK] Seq=1 Ack=94 Win=2618880 Len=0,USER-AGENT HOIC
31:38.8,15.10521386,1631.363097,4533043200,1032.189614,94.65934017,159272960,130719744,0,0.243510498,NULL,19.76538013,3321.13302,62,62,1005,62,21165.42566,1762,::1,::1,TCP/MYSQL/HTTP,64,60611  >  3306 [ACK] Seq=1 Ack=94 Win=2618880 Len=0,USER-AGENT HOIC
31:39.8,14.75899157,1340.116435,4528254976,715.3191248,36.40551254,159404032,130719744,0,0.322817563,1296.823393,20.43079488,3346.355356,62,61,1005,62,22278.20581,1764,::1,::1,TCP/MYSQL/HTTP,76,60641  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:40.8,5.05065504,1226.299044,4528189440,731.3348497,30.30393024,159526912,130719744,0,0.238972059,1170.741838,16.34665844,2829.376953,62,62,1005,62,17890.43028,1764,::1,::1,TCP/MYSQL/HTTP,64,60670  >  3306 [ACK] Seq=126 Ack=106 Win=2618880 Len=0,USER-AGENT HOIC
31:41.8,16.1412521,1342.750409,4528422912,731.4004856,94.82985607,159895552,130719744,0,0.313748077,1239.849927,18.04522995,2933.672569,62,62,1005,62,18273.91503,1764,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,60700  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=32 SACK_PERM=1,USER-AGENT HOIC
31:42.8,7.871495475,1273.214393,4528721920,712.3703405,32.46991883,160010240,130719744,0,0.197790198,1237.792663,22.73052035,3221.409523,62,62,1005,62,22248.78196,1762,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  60730 [ACK] Seq=1427 Ack=108 Win=2619648 Len=0,USER-AGENT HOIC
31:43.8,48.67871077,1220.941542,4528062464,721.2396739,64.57380001,160096256,130719744,0,2.097483084,1147.426754,29.36715755,3333.001523,56,55,1005,56,22929.65966,1762,::1,::1,TCP/MYSQL/HTTP,64,60763  >  3306 [ACK] Seq=1 Ack=94 Win=2618880 Len=0,USER-AGENT HOIC
31:44.8,2.031392324,1281.808557,4528508928,735.3640214,29.4551887,160215040,130719744,0,0.115037824,1247.274887,29.38979787,3284.761389,55,56,1005,55,22668.30695,1762,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,60792  >  80 [ACK] Seq=107 Ack=1427 Win=1047136 Len=0,USER-AGENT HOIC
31:45.8,21.00165073,2284.179537,4528586752,765.0601337,41.00322285,160366592,130719744,0,0.362498621,2228.175135,27.32999357,3569.280545,52,51,1005,51,23325.83341,1762,::1,::1,TCP/MYSQL/HTTP,64,60825  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
31:46.8,22.88669256,1300.561182,4529414144,720.4332789,87.56647589,159907840,130719744,0,0.461159457,1197.073528,23.41893908,3178.265045,49,49,1005,49,18608.8712,1761,::1,::1,TCP/MYSQL/HTTP,76,60857  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:47.8,12.06016333,1245.211864,4529598464,727.6298543,28.14038111,160002048,130719744,0,0.231090134,1212.046415,24.24546278,2801.977947,56,56,1005,56,16609.85995,1760,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,56,"80  >  60887 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM=1",USER-AGENT HOIC
31:48.8,3.000238519,1129.089763,4528848896,724.0575626,29.00230568,160120832,130719744,0,0.175513409,1099.087377,21.86903079,2821.224287,60,62,1005,61,17254.37172,1760,::1,::1,TCP/MYSQL/HTTP,76,60916  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:49.8,22.00918884,1342.560519,4529078272,727.3036493,40.01670698,160231424,130719744,0,0.465367694,1257.525017,16.36892545,2893.207914,56,56,1005,55,17306.22535,1760,::1,::1,TCP/MYSQL/HTTP,64,60948  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
31:50.8,23.20778159,1268.355716,4529147904,730.5406031,39.3523253,160309248,130719744,0,0.402321456,1224.967254,16.43530072,2909.044971,62,62,1005,62,16257.55552,1760,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  60975 [ACK] Seq=1427 Ack=108 Win=2619648 Len=0,USER-AGENT HOIC
31:51.8,5.891428051,1349.137024,4531519488,710.8989848,98.19046751,159617024,130719744,1,0.239666346,1248.000842,21.75006861,2940.804502,62,62,1005,62,18353.76219,1760,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,61006  >  80 [ACK] Seq=107 Ack=1426 Win=1047136 Len=0,USER-AGENT HOIC
31:52.8,21.05866523,1283.575785,4530315264,728.0281408,32.08939464,159735808,130719744,0,0.327440146,1240.455661,26.75732034,3362.366882,61,62,1005,62,21650.31344,1758,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  61038 [ACK] Seq=1427 Ack=108 Win=2619648 Len=0,USER-AGENT HOIC
31:53.8,6.046189258,774.9199233,4529958912,364.7867519,29.22324808,159420416,130719744,0,0.210885595,811.1970588,29.14467737,3329.434885,55,55,1005,55,22058.51381,1756,::1,::1,TCP/MYSQL/HTTP,64,3306  >  61069 [ACK] Seq=106 Ack=126 Win=2618624 Len=0,USER-AGENT HOIC
31:54.8,17.14840573,1384.985945,4529537024,730.3203383,96.8380559,159793152,130719744,0,0.37353135,1186.266185,26.30774056,3234.996305,52,52,1005,50,20545.80753,1757,::1,::1,TCP/MYSQL/HTTP,64,61101  >  3306 [ACK] Seq=126 Ack=106 Win=2618880 Len=0,USER-AGENT HOIC
31:55.8,2.953078826,1618.287197,4529844224,933.172909,28.54642865,159911936,130719744,0,0.137605886,1711.801359,21.93090485,2855.627225,62,62,1005,62,16992.99992,1757,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,61133  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
31:56.8,21.15429094,1160.46396,4529537024,547.99687,23.16898531,159985664,130719744,0,1.295533451,1190.684376,19.33513994,2983.762369,62,62,1005,62,19143.62595,1758,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,80  >  61164 [ACK] Seq=1 Ack=107 Win=2619648 Len=0,USER-AGENT HOIC
31:57.8,14.01088225,1175.913332,4530049024,681.5293438,34.02642833,160104448,130719744,0,0.255184872,1138.884572,21.04583272,3056.373886,62,62,1005,62,18703.52703,1758,::1,::1,TCP/MYSQL/HTTP,76,61198  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,USER-AGENT HOIC
31:58.8,17.97805598,1279.438318,4530311168,723.1173629,29.96342664,159162368,130719744,0,0.297172635,1238.488301,23.92728079,3110.203685,62,61,1005,62,20169.38125,1758,::1,::1,TCP/MYSQL/HTTP,64,3306  >  61226 [ACK] Seq=94 Ack=120 Win=2618880 Len=0,USER-AGENT HOIC
31:59.8,2.00491525,1448.551268,4530200576,766.8800832,97.23838964,159559680,130719744,0,0.108559011,1309.209658,29.12778598,3267.0094,62,62,1005,62,22714.68733,1760,::1,::1,TCP/MYSQL/HTTP,64,61259  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
32:00.8,14.8629193,1755.806199,4529590272,810.5245322,28.7349773,159657984,130719744,0,0.29386597,1806.340125,29.15305827,3271.823968,62,62,1005,62,21476.91838,1761,::1,::1,TCP/MYSQL/HTTP,64,61287  >  3306 [ACK] Seq=120 Ack=105 Win=2618880 Len=0,USER-AGENT HOIC
32:01.8,20.16731409,1181.804606,4529733632,740.140427,22.1840455,159727616,130719744,0,0.33049164,995.2569502,20.03736913,2946.444588,62,62,1005,62,17296.49693,1762,127.0.0.1,127.0.0.1,TCP/MYSQL/HTTP,44,59463  >  80 [ACK] Seq=1 Ack=1 Win=1048576 Len=0,USER-AGENT HOIC
